N_CARD_SKIMMING,SUCCESS_ATTACK,N_INCOME,COORD_X,RECOV_AMOUNT,N_DENSITY,ATM_ID,PROB_ATTACKED,BURGLARY,VANDALISM,UNP_RATE,N_FREQ_ATTACK,N_MANUAL_ATK,RECOVERED,N_FRAUD_ATTACK,N_ATTACK_L2,N_AGE,FREGUESIA,MANUAL_ATK,INCOME,PARISH,TRANS_REVER,N_LOG_ISOLATED,N_PHYS_ATTACK,CARD_SKIMMING,N_CASH_TRAPPING,INDIRECT_LOSS,ATTACK_DURATION,COORD_Y,CARD_TRAPPING,N_CARD_TRAPPING,ACCOUNT_DATE,PERSONA1,FREQ_ATTACK,LOG_ISOLATED,CASH_TRAPPING,LOGIC_ATK,PERSONA2,DETEC_DATE,WITHIN500,N_TRANS_REVER,EXPLO_GAS,RECOV_DATE,Police_Dis,N_LOG_NETWORK,N_VANDALISM,ADDRESS,NET_LOSS,NUMBER,RAM_RAIDS,COM_DENS,EVENT_DATE,PHYS_ATTACK,N_ATTACK_L0,N_IMPLEM_TYPE,AGE,GROSS_LOSS,N_COM_DENS,N_UNP_RATE,DENSITY,N_BURGLARY,WITHIN1000,MWay_Dist,N_ATTACK_L1,LOG_NETWORK,N_EXPLO_GAS,YEAR_ACOUNT,N_LOGIC_ATK,BANK,FRAUD_ATTACK,N_RAM_RAIDS
0,,5,-9.15852,,2,CCCAM10,2.383892545e-254,0,0,12,0,0,,0,,4,Santo Antdnio,0,48,15,0,0,0,0,0,,,38.72455,0,0,,,0,0,0,0,,,500,0,0,,357.18,0,0,"Avenida Engenheiro Duarte Pacheco 15, Lisbon",,1,0,28,,0,,,54,,4,3,8.80,0,1000,1290.69,,0,0,,0,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,0,0
0,,6,-9.09768,,1,CP33,0.0,0,0,3,0,0,,0,,3,Parque das Na,0,64,13,0,0,0,0,0,,,38.77217,0,0,,,0,0,0,0,,,500,0,0,,315.66,0,0,"Avenida Dom Joao Ii Loja 63, Lisbon",,0,0,9,,0,,,44,,2,1,0.00,0,1000,1707.58,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.14094,,1,MG31,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,44,17,0,0,0,0,0,,,38.71083,0,0,,,0,0,0,0,,,500,0,0,,131.64,0,0,"Rua Garrett 62, Lisbon",,2,0,75,,0,,,59,,5,4,4.98,0,1000,3087.79,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.13712,,2,NB90,0.0,0,0,2,0,0,,0,,2,Avenidas Novas,0,66,8,0,0,0,0,0,,,38.74072,0,0,,,0,0,0,0,,,0,0,0,,623.37,0,0,"Praca Londres 2 B, Lisbon",,0,0,28,,0,,,40,,4,1,14.00,0,1000,2453.21,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.16125,,1,ST04,1.11713248177e-221,0,0,12,0,0,,0,,2,Campolide,0,38,23,0,0,0,0,0,,,38.73258,0,0,,,0,0,0,0,,,500,0,0,,226.09,0,0,"Travessa Estevao Pinto S/N, Lisbon",,1,0,9,,0,,,34,,2,3,0.00,0,1000,997.59,,0,0,,0,BANCO SANTANDER TOTTA,0,0
1,1,5,-9.17039,0,2,BPI89,1.0,0,0,6,1,1,0,1,010101,3,Lumiar,2,52,7,0,0,0,1,0,0,10,38.75606,1,1,30-Nov-2011 12:00,2,2,0,0,0,,06-Nov-2011 10:00,0,0,0,,875.52,0,0,"Rua Tomas Da Fonseca TR C, Lisbon",7400,1,0,9,20-Oct-2011 16:30,0,1,1,42,7400,2,2,8.06,0,1000,228.67,0101,0,0,2011,0,BANCO BPI S.A.,2,0
0,,5,-9.09822,,1,BPI52,3.57075906205e-283,0,0,8,0,0,,0,,2,Parque das Na,0,50,13,0,0,0,0,0,,,38.76605,0,0,,,0,0,0,0,,,500,0,0,,981.19,0,0,"Avenida Dom Joao Ii LT 1.05.02, Lisbon",,1,0,47,,0,,,36,,5,2,0.13,0,1000,2293.13,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.14052,,2,BPI72,0.0,0,0,9,0,0,,0,,3,Santa Maria Maior,0,46,22,0,0,0,0,0,,,38.71485,0,0,,,0,0,0,0,,,500,0,0,,38.93,0,0,"Praca Dom Joao Da Camara 18, Lisbon",,1,0,47,,0,,,45,,5,2,9.84,0,1000,2962.81,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.147,,1,BPI21,0.0,0,0,8,0,0,,0,,4,Avenidas Novas,0,50,22,0,0,0,0,0,,,38.73069,0,0,,,0,0,0,0,,,0,0,0,,240.37,0,0,"Avenida Fontes Pereira De Melo 33, Lisbon",,1,0,56,,0,,,55,,5,2,4.52,0,1000,2162.12,,0,0,,0,BANCO BPI S.A.,0,0
0,,6,-9.18017,,1,CP14,1.0,0,0,7,0,0,,0,,1,Carnide,0,60,11,0,0,0,0,0,,,38.75002,0,0,,,0,0,0,0,,,0,0,0,,851.82,0,0,"Avenida Lusiada, Lisbon",,1,0,18,,0,,,30,,2,2,4.04,0,0,676.24,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.16956,,3,CP24,1.0,0,0,11,0,0,,0,,1,Lumiar,0,48,5,0,0,0,0,0,,,38.76112,0,0,,,0,0,0,0,,,0,0,0,,442.73,0,0,"Rua Professor Dias Amado 1 a, Lisbon",,1,0,9,,0,,,26,,2,3,23.30,0,1000,459.17,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,6,-9.09818,,2,SI21,1.61452686432e-118,0,0,6,0,0,,0,,2,Parque das Na,0,58,13,0,0,0,0,0,,,38.76229,0,0,,,0,0,0,0,,,0,0,0,,1392.96,0,0,"Avenida Dom Joao Ii 11, Lisbon",,0,0,9,,0,,,40,,2,2,14.30,0,1000,2404.61,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,2,-9.13224,,3,BPI28,0.0,0,0,19,0,0,,0,,4,Penha de Franea,0,26,19,0,0,0,0,0,,,38.72288,0,0,,,0,0,0,0,,,0,0,0,,674.75,0,0,"Rua Damasceno Monteiro 156, Lisbon",,2,0,18,,0,,,54,,2,5,24.43,0,1000,3557.16,,0,0,,0,BANCO BPI S.A.,0,0
0,,2,-9.1516,,1,SI11,0.0,0,0,16,0,0,,0,,3,Avenidas Novas,0,28,15,0,0,0,0,0,,,38.73128,0,0,,,0,0,0,0,,,0,0,0,,357.26,0,0,"Avenida Antonio Augusto De Aguiar 23e, Lisbon",,2,0,28,,0,,,45,,4,4,4.83,0,1000,1819.66,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.16497,,2,CGD87,1.39709491518e-89,0,0,10,0,0,,0,,2,Lumiar,0,48,5,0,0,0,0,0,,,38.76806,0,0,,,0,0,0,0,,,500,0,0,,600.82,0,0,"Avenida Padre Cruz, Lisbon",,1,0,9,,0,,,33,,2,3,7.74,0,1000,1154.02,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.14465,,1,BB06,0.0,0,0,13,0,0,,0,,3,Avenidas Novas,0,40,22,0,0,0,0,0,,,38.73452,0,0,,,0,0,0,0,,,500,0,0,,353.28,0,0,"Avenida Da Republica 2 B, Lisbon",,2,0,18,,0,,,47,,2,3,3.63,0,1000,2065.90,,0,0,,0,BARCLAYS BANK,0,0
0,,2,-9.10925,,1,CGD08,0.0,0,0,16,0,0,,0,,4,Suo Vicente,0,28,12,0,0,0,0,0,,,38.72871,0,0,,,0,0,0,0,,,0,0,0,,1551.37,0,0,"Calcada Dom Gastao 21-23, Lisbon",,2,0,9,,0,,,51,,2,4,3.11,0,0,4207.08,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,5,-9.13934,,1,ST54,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Rua Do Bojador Pav. 2, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,1,5,-9.17272,0,3,MG91,1.0,0,0,13,1,1,0,1,010103,4,Campolide,1,50,15,0,0,0,0,1,0,3,38.74175,0,0,31-Oct-2014 00:00,2,1,0,1,0,,10-Oct-2014 10:00,0,0,0,,867.19,0,0,"Rua Raul Carapinha, Lisbon",150,1,0,18,05-Oct-2014 16:30,0,1,3,55,150,2,3,24.80,0,1000,532.58,0101,0,0,2014,0,MONTEPIO GERAL,1,0
0,,5,-9.14554,,1,BPI83,0.0,0,0,8,0,0,,0,,3,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.7343,0,0,,,0,0,0,0,,,500,0,0,,413.07,0,0,"Avenida Da Republica 3 B, Lisbon",,1,0,28,,0,,,48,,4,2,5.68,0,1000,2013.16,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.16344,,3,IF14,1.0,0,0,13,0,0,,0,,3,Avenidas Novas,0,44,15,0,0,0,0,0,,,38.73867,0,0,,,0,0,0,0,,,500,0,0,,561.93,0,0,"Avenida Columbano Bordalo Pinheiro 75-C, Lisbon",,1,0,9,,0,,,48,,2,3,19.68,0,1000,620.89,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,3,-9.11145,,2,CGD99,0.0,0,0,18,0,0,,0,,4,Suo Vicente,0,32,12,0,0,0,0,0,,,38.72674,0,0,,,0,0,0,0,,,0,0,0,,1261.70,0,0,"Rua Xabregas 52, Lisbon",,2,0,9,,0,,,54,,2,4,6.65,0,0,4333.17,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
1,1,4,-9.17461,0,4,CP23,1.0,0,0,9,1,1,0,1,010101,1,Campolide,1,44,11,0,0,0,1,0,600,96,38.74335,0,0,30-Dec-2013 11:00,2,1,0,0,0,5,22-Nov-2013 11:00,0,0,0,,1071.96,0,0,"Rua Padre Francisco Alvares 1a, Lisbon",20150,1,0,18,02-Oct-2013 12:00,0,1,4,27,19550,2,2,28.48,0,0,754.87,0101,0,0,2014,0,BANCO COMERCIAL PORTUGUES,1,0
0,,5,-9.15955,,1,NB18,1.0,0,0,2,0,0,,0,,2,Lumiar,0,56,7,0,0,0,0,0,,,38.76309,0,0,,,0,0,0,0,,,0,0,0,,463.81,0,0,"Rua Francisco Stromp, Lisbon",,0,0,9,,0,,,35,,2,1,0.00,0,1000,505.80,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.13537,,1,ST49,3.70235429955e-43,0,0,5,0,0,,0,,2,Olivais,0,50,7,0,0,0,0,0,,,38.77559,0,0,,,0,0,0,0,,,0,0,0,,710.12,0,0,"Aeroporto Da Portela, Lisbon",,0,0,9,,0,,,35,,2,2,0.16,0,1000,1173.74,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.13998,,4,CP99,1.50566049618e-262,0,0,7,0,0,,0,,3,Alvalade,0,56,7,0,0,0,0,0,,,38.74785,0,0,,,0,0,0,0,,,0,0,0,,618.07,0,0,"Rua Conde De Sabugosa, Lisbon",,1,0,28,,0,,,45,,4,2,37.96,0,1000,1699.47,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,6,-9.09772,,2,CGD17,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.19724,,4,NB57,0.999997800346,0,0,11,0,0,,0,,3,Benfica,0,44,21,0,0,0,0,0,,,38.75088,0,0,,,0,0,0,0,,,500,0,0,,602.88,0,0,"Avenida Do Uruguai 4 a, Lisbon",,1,0,22,,0,,,41,,3,3,28.93,0,1000,874.51,,0,0,,0,NOVO BANCO,0,0
0,,2,-9.13289,,1,CP25,0.0,0,0,18,0,0,,0,,4,Santa Maria Maior,0,24,17,0,0,0,0,0,,,38.70809,0,0,,,0,0,0,0,,,500,0,0,,433.29,0,0,"Terreiro Paco, Lisbon",,2,0,18,,0,,,55,,2,4,0.03,0,1000,3851.07,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.13711,,1,NB35,0.0,0,0,12,0,0,,0,,5,Santa Maria Maior,0,50,17,0,0,0,0,0,,,38.7087,0,0,,,0,0,0,0,,,500,0,0,,66.26,0,0,"Rua Do Comercio 95-119, Lisbon",,1,0,47,,0,,,60,,5,3,0.00,0,1000,3490.36,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.13559,,2,CGD88,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,38,17,0,0,0,0,0,,,38.71191,0,0,,,0,0,0,0,,,500,0,0,,423.37,0,0,"Largo Chao Do Loureiro 33, Lisbon",,2,0,37,,0,,,62,,4,4,9.93,0,1000,3472.71,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.1642,,4,MG13,6.03037395919e-112,0,0,8,0,0,,0,,2,Campo de Ourique,0,60,3,0,0,0,0,0,,,38.71758,0,0,,,0,0,0,0,,,500,0,0,,417.34,0,0,"Rua Ferreira Borges 97, Lisbon",,1,0,18,,0,,,32,,2,2,27.11,0,1000,952.92,,0,0,,0,MONTEPIO GERAL,0,0
0,1,6,-9.16982,12000,1,CGD02,1.0,1,0,8,1,1,1,0,010201,1,Campolide,2,60,11,0,0,1,0,0,0,0.05,38.74623,0,0,31-Mar-2010 00:00,4,2,0,0,0,,26-Feb-2010 07:30,0,0,1,31-Jul-2010 00:00,1367.56,0,0,"Estrada Laranjeiras 233, Lisbon",0,1,0,9,25-Feb-2010 23:10,2,1,4,27,12000,2,2,0.12,1,1000,479.89,0102,0,1,2014,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.14712,,2,CGD95,0.0,0,0,12,0,0,,0,,4,Avenidas Novas,0,38,22,0,0,0,0,0,,,38.73345,0,0,,,0,0,0,0,,,0,0,0,,514.08,0,0,"Avenida 5 De Outubro 157, Lisbon",,2,0,47,,0,,,50,,5,3,6.74,0,1000,1954.92,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,5,-9.15696,,2,ST57,0.0,0,0,5,0,0,,0,,4,Campo de Ourique,0,54,18,0,0,0,0,0,,,38.71779,0,0,,,0,0,0,0,,,500,0,0,,310.14,0,0,"Avenida Alvares Cabral 49, Lisbon",,0,0,18,,0,,,52,,2,2,11.08,0,1000,1502.82,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,1,3,-9.20414,157,3,SI04,1.0,0,0,10,1,1,0,1,010103,2,Benfica,1,38,21,0,0,0,0,1,0,0.25,38.75235,0,0,31-Jul-2012 00:00,4,1,0,1,0,,20-Jul-2012 13:15,0,0,0,30-Aug-2012 00:00,857.74,0,0,"Rua Amelia Rey Colaco 3, Lisbon",0,1,0,9,15-Jul-2012 12:30,0,1,1,37,157,2,3,25.68,0,1000,691.67,0101,0,0,2012,0,SOCIEDADE INTERBANCARIA,1,0
1,1,5,-9.17096,0,2,NB59,1.0,0,0,11,1,1,0,1,010101,1,Lumiar,1,48,5,0,0,0,1,0,0,4,38.76161,0,0,30-Apr-2010 12:00,2,1,0,0,0,,02-Apr-2010 18:00,0,0,0,,542.98,0,0,"Rua Professor Joao Barreira 1-1a, Lisbon",6400,1,0,9,02-Apr-2010 14:00,0,1,1,26,6400,2,3,6.32,0,1000,464.38,0101,0,0,2014,0,NOVO BANCO,1,0
0,,6,-9.09772,,2,CP20,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii LJ G223, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,3,-9.14839,,2,NB30,1.09824470898e-205,0,0,16,0,0,,0,,4,Avenidas Novas,0,32,15,0,0,0,0,0,,,38.7406,0,0,,,0,0,0,0,,,0,0,0,,596.49,0,0,"Avenida 5 De Outubro 164, Lisbon",,2,0,28,,0,,,54,,4,4,6.56,0,1000,1496.14,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.1877,,1,BB21,1.0,0,0,11,0,0,,0,,1,Carnide,0,36,11,0,0,0,0,0,,,38.75377,0,0,,,0,0,0,0,,,500,0,0,,152.84,0,0,"Avenida Colegio Militar 37-F, Lisbon",,1,0,20,,0,,,25,,3,3,0.00,0,1000,160.55,,0,0,,0,BARCLAYS BANK,0,0
0,1,3,-9.17439,0,4,MG45,1.0,0,0,10,1,1,0,1,010103,1,Carnide,1,38,5,0,0,0,0,1,0,2,38.762,0,0,31-Jul-2013 00:00,4,1,0,1,0,,15-Dec-2013 10:00,0,0,0,,787.55,0,0,"Rua Professor Simoes Raposo 15, Lisbon",75,1,0,9,08-Jul-2013 19:00,0,1,3,25,75,2,3,28.84,0,1000,529.63,0101,0,0,2014,0,MONTEPIO GERAL,1,0
0,,3,-9.10438,,1,BPI81,0.0,0,0,18,0,0,,0,,4,Marvila,0,36,1,0,0,0,0,0,,,38.74579,0,0,,,0,0,0,0,,,0,0,0,,705.79,0,0,"Avenida Infante Dom Henrique, Lisbon",,2,0,9,,0,,,55,,2,4,0.00,0,1000,2915.14,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.13837,,1,ST53,0.0,0,0,15,0,0,,0,,5,Santa Maria Maior,0,40,17,0,0,0,0,0,,,38.7121,0,0,,,0,0,0,0,,,500,0,0,,349.53,0,0,"Rua Augusta 237, Lisbon",,2,0,84,,0,,,58,,5,4,3.42,0,1000,3238.74,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.14392,,1,MG03,0.0,0,0,13,0,0,,0,,5,MisericBrdia,0,48,17,0,0,0,0,0,,,38.70669,0,0,,,0,0,0,0,,,0,0,0,,376.80,0,0,"Praca Duque Terceira 1, Lisbon",,2,0,28,,0,,,62,,4,3,4.67,0,1000,2958.08,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.20219,,2,SI20,0.0,0,0,14,0,0,,0,,3,Bel2m,0,44,6,0,0,0,0,0,,,38.69736,0,0,,,0,0,0,0,,,500,0,0,,44.59,0,0,"Rua Belem 24-26, Lisbon",,2,0,9,,0,,,44,,2,4,7.08,0,1000,2084.80,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,3,-9.14834,,2,SI29,3.24678875501e-220,0,0,18,0,0,,0,,4,Avenidas Novas,0,34,15,0,0,0,0,0,,,38.74033,0,0,,,0,0,0,0,,,0,0,0,,575.48,0,0,"Avenida 5 De Outubro 158a, Lisbon",,2,0,18,,0,,,53,,2,4,6.56,0,1000,1508.44,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.14692,,2,BPI71,6.39031300377e-203,0,0,4,0,0,,0,,3,Alvalade,0,54,8,0,0,0,0,0,,,38.74374,0,0,,,0,0,0,0,,,500,0,0,,655.12,0,0,"Avenida Da Republica 60, Lisbon",,0,0,18,,0,,,42,,2,1,12.33,0,1000,1572.33,,0,0,,0,BANCO BPI S.A.,0,0
0,0,1,-9.11905,10000,1,ST40,1.0,0,0,22,1,1,1,0,010202,1,Olivais,1,22,0,0,0,1,0,0,0,0.3,38.77632,0,0,30-Jun-2012 00:00,4,1,0,0,0,,03-Jun-2012 04:15,0,0,0,15-Oct-2012 00:00,1073.13,0,0,"Circular Norte, Lisbon",0,3,1,9,03-Jun-2012 04:00,1,1,4,30,10000,2,5,5.02,0,1000,776.71,0102,0,0,2014,0,BANCO SANTANDER TOTTA,0,1
0,,6,-9.14122,,2,MG29,1.0,0,0,7,0,0,,0,,2,Alvalade,0,60,7,0,0,0,0,0,,,38.75493,0,0,,,0,0,0,0,,,0,0,0,,757.02,0,0,"Rua Jose Duro 25 C, Lisbon",,0,0,37,,0,,,35,,4,2,14.11,0,1000,953.66,,0,0,,0,MONTEPIO GERAL,0,0
0,,3,-9.18051,,3,CGD51,1.88926941538e-175,0,0,13,0,0,,0,,2,Carnide,0,34,5,0,0,0,0,0,,,38.76371,0,0,,,0,0,0,0,,,500,0,0,,317.30,0,0,"Rua Padre Americo 30, Lisbon",,1,0,9,,0,,,34,,2,3,20.10,0,1000,994.31,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,2,-9.13821,,1,ST86,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,28,17,0,0,0,0,0,,,38.71412,0,0,,,0,0,0,0,,,500,0,0,,187.41,0,0,"Praca Figueira 5 C, Lisbon",,2,0,65,,0,,,57,,5,4,2.34,0,1000,3178.64,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,6,-9.12425,,3,NB32,0.0,0,0,5,0,0,,0,,3,Areeiro,0,66,8,0,0,0,0,0,,,38.74048,0,0,,,0,0,0,0,,,500,0,0,,178.99,0,0,"Avenida Engenheiro Arantes E Oliveira Lote 14, Lisbon",,1,0,9,,0,,,42,,2,2,21.99,0,1000,2552.76,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.10638,,3,ST06,1.94585551155e-90,0,0,3,0,0,,0,,2,Olivais,0,60,13,0,0,0,0,0,,,38.761,0,0,,,0,0,0,0,,,0,0,0,,1053.95,0,0,"Rua Almada Negreiros, Lisbon",,0,0,9,,0,,,37,,2,1,21.39,0,1000,1822.32,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.16015,,3,CP35,1.10400884751e-100,0,0,17,0,0,,0,,2,Lumiar,0,40,9,0,0,0,0,0,,,38.7813,0,0,,,0,0,0,0,,,0,0,0,,718.43,0,0,"Rua Vitorino Nemesio, Lisbon",,2,0,9,,0,,,32,,2,4,22.09,0,1000,1361.19,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.16554,,4,CGD41,1.56079389332e-46,0,0,9,0,0,,0,,1,Campo de Ourique,0,44,3,0,0,0,0,0,,,38.71869,0,0,,,0,0,0,0,,,500,0,0,,438.76,0,0,"Rua Tomas Da Anunciacao 64, Lisbon",,1,0,28,,0,,,31,,4,2,33.65,0,1000,787.27,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.1521,,1,NB02,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,38,15,0,0,0,0,0,,,38.73204,0,0,,,0,0,0,0,,,0,0,0,,448.74,0,0,"Avenida Antonio Augusto De Aguiar, Lisbon",,1,0,18,,0,,,50,,2,3,4.83,0,1000,1748.90,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.14372,,2,CP62,0.0,0,0,13,0,0,,0,,5,Santa Maria Maior,0,34,17,0,0,0,0,0,,,38.71075,0,0,,,0,0,0,0,,,500,0,0,,263.36,0,0,"Praca Luis De Camoes 33, Lisbon",,2,0,56,,0,,,59,,5,3,6.65,0,1000,2874.33,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,1,5,-9.16161,0,1,ST35,1.0,0,0,6,1,1,0,1,010104,3,Avenidas Novas,1,50,7,1,0,0,0,0,0,0.05,38.75009,0,0,31-Aug-2015 00:00,4,1,0,0,0,,23-Aug-2015 15:00,500,1,0,,1292.06,0,0,"Avenida Professor Egas Moniz, Lisbon",500,1,0,9,23-Aug-2015 13:00,0,1,3,45,500,2,2,0.00,0,1000,724.47,0101,0,0,2015,0,BANCO SANTANDER TOTTA,1,0
0,,5,-9.14569,,1,NB76,0.0,0,0,8,0,0,,0,,3,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.7338,0,0,,,0,0,0,0,,,500,0,0,,466.86,0,0,"Praca Duque De Saldanha 32, Lisbon",,1,0,28,,0,,,48,,4,2,5.68,0,1000,2033.00,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.15018,,1,MG01,0.0,0,0,8,0,0,,0,,3,Santo AntMnio,0,54,18,0,0,0,0,0,,,38.72431,0,0,,,0,0,0,0,,,500,0,0,,47.05,0,0,"Praca Marques Pombal 1, Lisbon",,1,0,18,,0,,,47,,2,2,0.25,0,1000,2006.27,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.16044,,3,BP02,1.04433997469e-173,0,0,7,0,0,,0,,1,Campo de Ourique,0,46,3,0,0,0,0,0,,,38.72083,0,0,,,0,0,0,0,,,500,0,0,,406.78,0,0,"Rua Dom Joao V, 30a, Lisbon",,1,0,18,,0,,,27,,2,2,19.98,0,1000,1120.66,,0,0,,0,BANCO BIC PORTUGUES,0,0
0,,6,-9.09389,,1,MG48,0.0,0,0,5,0,0,,0,,4,Parque das Na,0,64,1,0,0,0,0,0,,,38.76847,0,0,,,0,0,0,0,,,0,0,0,,721.21,0,0,"Rossio Olivais LT 2.13.01, Lisbon",,1,0,37,,0,,,54,,4,2,0.14,0,1000,2224.69,,0,0,,0,MONTEPIO GERAL,0,0
0,,2,-9.13735,,1,IF12,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,28,17,0,0,0,0,0,,,38.71458,0,0,,,0,0,0,0,,,500,0,0,,241.70,0,0,"Rua Dom Duarte 4 A, Lisbon",,2,0,65,,0,,,57,,5,4,0.44,0,1000,3235.87,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,3,-9.1521,,1,NB24,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,38,15,0,0,0,0,0,,,38.73204,0,0,,,0,0,0,0,,,0,0,0,,448.74,0,0,"Avenida Antonio Augusto De Aguiar, Lisbon",,1,0,18,,0,,,50,,2,3,4.83,0,1000,1748.90,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.14061,,3,CP31,0.0,0,0,12,0,0,,0,,4,Arroios,0,48,22,0,0,0,0,0,,,38.73169,0,0,,,0,0,0,0,,,500,0,0,,369.57,0,0,"Largo Dona Estefania 17, Lisbon",,2,0,18,,0,,,55,,2,3,24.67,0,1000,2530.52,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,6,-9.09768,,1,CP42,0.0,0,0,3,0,0,,0,,3,Parque das Na,0,64,13,0,0,0,0,0,,,38.77217,0,0,,,0,0,0,0,,,500,0,0,,315.66,0,0,"Avenida Dom Joao Ii Loja 63, Lisbon",,0,0,9,,0,,,44,,2,1,0.00,0,1000,1707.58,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
1,0,5,-9.17093,0,2,BPI17,1.0,0,0,4,1,1,0,1,020101,2,Lumiar,3,52,7,0,0,0,1,1,0,30,38.7561,1,1,31-Mar-2015 00:00,2,4,0,1,1,,12-Feb-2015 10:00,0,0,0,,898.57,1,0,"Rua Tomas Da Fonseca TR a, Lisbon",0,0,0,9,12-Feb-2015 10:00,0,2,5,39,0,2,1,8.06,0,1000,195.35,0201,1,0,2014,1,BANCO BPI S.A.,3,0
0,,6,-9.09772,,2,SI10,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,1,6,-9.14138,0,1,ST28,1.0,0,0,4,1,1,0,1,010103,2,Alvalade,1,58,7,0,0,0,0,1,0,0.5,38.75864,0,0,31-May-2013 00:00,4,1,0,1,0,,23-May-2013 17:00,0,0,0,,1101.62,0,0,"Avenida Do Brasil 101, Lisbon",50,1,0,9,17-May-2013 18:45,0,1,3,37,50,2,1,0.00,0,0,646.96,0101,0,0,2014,0,BANCO SANTANDER TOTTA,1,0
